WTeamID,GameID,WLoc,WScore,WAst,WOR,WDR,WTO,WStl,WBlk,LTeamID,W3Pt%,WFT%,CityID,City,State,TeamName
1179,1001179,H,80,14,11,30,10,6,4,1320,0.375,0.875,4097,Des Moines,IA,Drake
1179,481179,H,111,25,17,29,11,7,3,1152,0.42857142857142855,0.6363636363636364,4097,Des Moines,IA,Drake
1179,251179,N,69,17,9,26,8,8,3,1377,0.4117647058823529,0.6153846153846154,4097,Des Moines,IA,Drake
1179,1161179,A,80,18,6,25,6,4,2,1133,0.5454545454545454,0.5263157894736842,4265,Peoria,IL,Drake
1179,501179,H,88,15,13,20,13,15,2,1315,0.6153846153846154,0.6,4097,Des Moines,IA,Drake
1179,231179,A,80,17,11,20,7,9,4,1243,0.30434782608695654,0.8333333333333334,4211,Manhattan,KS,Drake
1179,861179,A,78,10,12,26,10,3,1,1283,0.26666666666666666,0.7692307692307693,4327,Springfield,MO,Drake
1179,311179,H,87,17,8,31,14,5,2,1303,0.5333333333333333,0.6923076923076923,4097,Des Moines,IA,Drake
1179,411179,H,81,16,10,27,13,7,2,1102,0.4166666666666667,0.6428571428571429,4097,Des Moines,IA,Drake
1180,471180,A,85,17,11,22,12,5,2,1192,0.3181818181818182,0.6956521739130435,4142,Hackensack,NJ,Drexel
1180,961180,A,73,20,3,20,18,6,2,1220,0.625,0.8461538461538461,4151,Hempstead,NY,Drexel
1180,1271180,N,63,11,8,29,13,2,2,1189,0.5882352941176471,0.7857142857142857,4266,Philadelphia,PA,Drexel
1180,301180,N,66,15,10,24,13,5,4,1346,0.4375,0.6428571428571429,4354,Uncasville,CT,Drexel
1180,821180,A,79,17,5,24,10,4,6,1456,0.3157894736842105,0.8461538461538461,4369,Williamsburg,VA,Drexel
1180,1261180,N,74,14,7,26,16,2,1,1318,0.5,0.875,4039,Boston,MA,Drexel
1180,451180,H,81,17,9,25,14,5,0,1386,0.47058823529411764,0.8076923076923077,4266,Philadelphia,PA,Drexel
1180,341180,H,69,18,6,33,15,5,0,1164,0.391304347826087,0.625,4266,Philadelphia,PA,Drexel
1180,751180,H,82,19,7,23,10,8,4,1456,0.4117647058823529,0.75,4266,Philadelphia,PA,Drexel
1180,1161180,A,84,15,10,20,15,4,5,1241,0.42857142857142855,0.9411764705882353,4148,Harrisonburg,VA,Drexel
1180,311180,N,70,14,8,24,7,5,6,1346,0.35294117647058826,0.8333333333333334,4266,Philadelphia,PA,Drexel
1180,1251180,N,80,14,7,24,5,1,1,1158,0.6111111111111112,0.6363636363636364,4064,Charleston,SC,Drexel
1186,1101186,A,90,15,7,25,6,6,3,1285,0.4375,0.8928571428571429,4217,Missoula,MT,E Washington
1186,1081186,H,90,19,5,26,11,5,4,1285,0.55,0.7391304347826086,4069,Cheney,WA,E Washington
1186,1291186,N,66,17,8,25,13,5,1,1319,0.27586206896551724,0.8235294117647058,4069,Cheney,WA,E Washington
1186,1311186,N,65,9,7,27,13,4,4,1286,0.2222222222222222,0.7916666666666666,4069,Cheney,WA,E Washington
1186,941186,A,89,15,10,24,9,5,5,1225,0.44,0.9,4225,Moscow,ID,E Washington
1186,961186,H,90,19,7,31,13,7,3,1225,0.35714285714285715,0.8333333333333334,4069,Cheney,WA,E Washington
1186,1231186,H,75,13,8,23,10,7,4,1226,0.36,0.8571428571428571,4069,Cheney,WA,E Washington
1186,731186,H,75,14,8,29,13,7,4,1381,0.2727272727272727,0.875,4069,Cheney,WA,E Washington
1186,1301186,N,78,16,4,34,13,5,3,1285,0.4375,0.6428571428571429,4069,Cheney,WA,E Washington
1186,1011186,A,93,15,4,28,12,4,1,1286,0.47619047619047616,0.9642857142857143,4043,Bozeman,MT,E Washington
1186,911186,H,94,24,8,24,15,2,2,1170,0.5238095238095238,0.5384615384615384,4069,Cheney,WA,E Washington
1186,901186,H,68,13,10,28,14,4,3,1170,0.24,0.8571428571428571,4069,Cheney,WA,E Washington
1186,1031186,A,85,18,8,24,12,6,1,1286,0.48148148148148145,0.8,4043,Bozeman,MT,E Washington
1186,471186,A,80,18,5,33,14,1,2,1319,0.47058823529411764,0.631578947368421,4120,Flagstaff,AZ,E Washington
1186,821186,A,82,12,10,26,13,7,1,1294,0.29411764705882354,0.85,4134,Greeley,CO,E Washington
1196,611196,H,83,9,12,22,12,5,2,1261,0.23809523809523808,0.8695652173913043,4128,Gainesville,FL,Florida
1196,1171196,A,71,12,5,18,14,6,0,1246,0.4666666666666667,0.875,4193,Lexington,KY,Florida
1196,1131196,A,74,12,11,26,13,11,3,1120,0.35,0.6875,4018,Auburn,AL,Florida
1196,1101196,H,70,9,5,31,19,6,7,1208,0.2608695652173913,0.8,4128,Gainesville,FL,Florida
1196,711196,H,72,9,10,27,8,6,9,1279,0.42857142857142855,0.8461538461538461,4128,Gainesville,FL,Florida
1196,781196,H,75,15,12,25,13,11,7,1397,0.3157894736842105,0.6363636363636364,4128,Gainesville,FL,Florida
1196,1291196,N,69,15,8,25,12,4,2,1435,0.3157894736842105,0.7222222222222222,4128,Gainesville,FL,Florida
1196,861196,H,78,16,8,19,15,7,5,1435,0.43478260869565216,0.75,4128,Gainesville,FL,Florida
1196,581196,A,91,14,7,27,13,9,9,1435,0.4117647058823529,0.64,4233,Nashville,TN,Florida
1196,891196,A,85,15,9,27,13,5,6,1452,0.47058823529411764,0.8333333333333334,4224,Morgantown,WV,Florida
1196,821196,A,92,14,13,22,14,10,5,1208,0.3888888888888889,0.6470588235294118,4014,Athens,GA,Florida
1196,311196,N,90,13,4,26,16,8,6,1130,0.4117647058823529,0.8125,4070,Chestnut Hill,MA,Florida
1196,341196,H,86,17,12,27,11,8,6,1391,0.391304347826087,0.875,4128,Gainesville,FL,Florida
1196,301196,N,76,10,6,25,14,12,4,1119,0.26666666666666666,0.6666666666666666,4128,Gainesville,FL,Florida
1199,1141199,A,88,21,13,29,11,5,8,1274,0.36,0.7142857142857143,4084,Coral Gables,FL,Florida St
1199,861199,H,81,11,15,28,15,5,4,1274,0.3333333333333333,0.7857142857142857,4341,Tallahassee,FL,Florida St
1199,371199,H,69,13,16,25,9,8,4,1231,0.4,0.5238095238095238,4341,Tallahassee,FL,Florida St
1199,1051199,H,81,17,6,24,5,9,2,1438,0.5416666666666666,0.7692307692307693,4341,Tallahassee,FL,Florida St
1199,1301199,N,69,11,9,26,18,8,7,1314,0.38461538461538464,0.7272727272727273,4341,Tallahassee,FL,Florida St
1199,821199,H,80,17,7,27,14,6,7,1155,0.42857142857142855,0.7142857142857143,4341,Tallahassee,FL,Florida St
1199,1211199,H,93,19,8,25,17,9,8,1130,0.48148148148148145,0.7692307692307693,4341,Tallahassee,FL,Florida St
1199,771199,A,78,19,11,24,11,8,5,1257,0.42857142857142855,0.7,4203,Louisville,KY,Florida St
1199,1031199,H,92,17,12,24,12,7,7,1448,0.48,0.7428571428571429,4341,Tallahassee,FL,Florida St
1199,431199,H,74,13,7,22,13,6,1,1210,0.47058823529411764,0.75,4341,Tallahassee,FL,Florida St
1199,301199,H,86,19,17,24,10,12,6,1316,0.2916666666666667,0.7142857142857143,4341,Tallahassee,FL,Florida St
1199,491199,H,72,11,16,33,16,6,8,1205,0.18181818181818182,0.75,4341,Tallahassee,FL,Florida St
1199,721199,H,105,24,6,25,11,6,7,1301,0.6666666666666666,1.0,4341,Tallahassee,FL,Florida St
1199,1101199,A,79,14,11,31,11,3,6,1338,0.2857142857142857,0.7931034482758621,4270,Pittsburgh,PA,Florida St
1199,751199,H,82,12,5,20,17,10,6,1314,0.5,0.9629629629629629,4341,Tallahassee,FL,Florida St
1199,401199,H,83,17,5,21,16,8,4,1196,0.5,0.7666666666666667,4341,Tallahassee,FL,Florida St
1207,1301207,N,66,5,6,24,14,5,6,1371,0.5,0.72,4241,Newark,NJ,Georgetown
1207,1101207,H,81,18,10,24,18,7,6,1371,0.625,0.7142857142857143,4363,Washington,DC,Georgetown
1207,411207,H,97,17,5,25,16,9,10,1385,0.4782608695652174,0.75,4363,Washington,DC,Georgetown
1207,1201207,H,72,10,13,29,12,4,4,1462,0.36,0.6818181818181818,4363,Washington,DC,Georgetown
1207,1281207,N,68,9,13,29,12,10,2,1266,0.21052631578947367,0.7272727272727273,4363,Washington,DC,Georgetown
1207,891207,H,73,16,16,29,7,3,4,1344,0.2608695652173913,0.7894736842105263,4363,Washington,DC,Georgetown
1207,1291207,N,72,11,6,23,12,4,0,1437,0.4090909090909091,1.0,4361,Villanova,PA,Georgetown
1207,931207,A,86,16,7,25,13,6,1,1166,0.47619047619047616,0.75,4255,Omaha,NE,Georgetown
1207,1171207,A,68,12,11,24,18,6,9,1177,0.4117647058823529,0.9047619047619048,4298,Rosemont,IL,Georgetown
1207,361207,H,80,17,8,42,26,6,4,1164,0.43478260869565216,0.7058823529411765,4363,Washington,DC,Georgetown
1207,1311207,N,73,12,12,32,12,7,3,1166,0.38461538461538464,0.5,4255,Omaha,NE,Georgetown
1207,1031207,H,78,16,9,29,21,9,5,1139,0.5,0.8636363636363636,4363,Washington,DC,Georgetown
1207,231207,H,70,15,21,35,20,8,3,1420,0.25925925925925924,0.5,4363,Washington,DC,Georgetown
1210,1291210,N,70,15,5,18,11,9,3,1274,0.4666666666666667,0.5833333333333334,4016,Atlanta,GA,Georgia Tech
1210,581210,H,72,18,1,22,13,11,2,1314,0.45454545454545453,0.5,4016,Atlanta,GA,Georgia Tech
1210,1041210,H,71,16,5,16,12,9,2,1338,0.3333333333333333,0.9130434782608695,4016,Atlanta,GA,Georgia Tech
1210,371210,A,75,13,8,24,8,8,2,1304,0.32,0.75,4195,Lincoln,NE,Georgia Tech
1210,791210,H,83,21,4,13,10,11,2,1155,0.6153846153846154,0.625,4016,Atlanta,GA,Georgia Tech
1210,461210,H,74,18,10,25,9,4,3,1197,0.4090909090909091,0.6875,4016,Atlanta,GA,Georgia Tech
1210,1201210,H,81,17,11,26,13,9,5,1181,0.2727272727272727,0.7391304347826086,4016,Atlanta,GA,Georgia Tech
1210,1131210,A,69,14,5,16,6,9,3,1439,0.4,0.6428571428571429,4031,Blacksburg,VA,Georgia Tech
1210,1231210,A,75,13,4,23,12,8,2,1448,0.3076923076923077,0.7222222222222222,4371,Winston-Salem,NC,Georgia Tech
1210,891210,H,76,18,7,21,13,13,3,1199,0.2916666666666667,0.76,4016,Atlanta,GA,Georgia Tech
1210,1171210,H,84,26,15,21,11,9,2,1393,0.2631578947368421,0.6190476190476191,4016,Atlanta,GA,Georgia Tech
1210,621210,H,70,16,3,28,14,11,4,1448,0.34615384615384615,0.6428571428571429,4016,Atlanta,GA,Georgia Tech
1210,1311210,N,80,13,12,10,7,15,4,1199,0.21739130434782608,0.75,4341,Tallahassee,FL,Georgia Tech
1210,481210,H,97,25,5,28,9,9,2,1175,0.391304347826087,0.7857142857142857,4016,Atlanta,GA,Georgia Tech
1210,341210,H,79,20,4,15,6,15,5,1246,0.38095238095238093,0.8181818181818182,4016,Atlanta,GA,Georgia Tech
1210,961210,H,82,15,5,20,9,9,2,1323,0.5,0.5555555555555556,4016,Atlanta,GA,Georgia Tech
1210,1101210,A,87,22,7,27,11,10,1,1274,0.4230769230769231,1.0,4084,Coral Gables,FL,Georgia Tech
1211,1031211,A,100,19,3,28,11,10,6,1362,0.47619047619047616,0.8571428571428571,4304,San Francisco,CA,Gonzaga
1211,501211,H,95,20,7,27,11,13,7,1322,0.2222222222222222,0.65,4324,Spokane,WA,Gonzaga
1211,1271211,N,88,14,4,27,6,4,2,1140,0.46153846153846156,0.6666666666666666,4324,Spokane,WA,Gonzaga
1211,661211,H,86,19,7,22,8,10,2,1140,0.35,0.75,4324,Spokane,WA,Gonzaga
1211,681211,A,116,29,13,28,8,5,5,1339,0.23529411764705882,0.8,4274,Portland,OR,Gonzaga
1211,241211,N,102,16,5,24,13,8,0,1242,0.3333333333333333,0.8,4123,Fort Myers,FL,Gonzaga
1211,751211,A,73,6,1,26,10,6,5,1388,0.36363636363636365,0.8666666666666667,4222,Moraga,CA,Gonzaga
1211,611211,H,85,15,10,30,15,4,4,1362,0.3333333333333333,0.7692307692307693,4324,Spokane,WA,Gonzaga
1211,731211,H,95,18,11,31,17,11,1,1337,0.391304347826087,0.6666666666666666,4324,Spokane,WA,Gonzaga
1211,471211,N,99,25,16,33,18,8,2,1234,0.5,0.5833333333333334,4316,Sioux Falls,SD,Gonzaga
1211,251211,N,90,19,10,29,14,7,4,1120,0.2857142857142857,0.7058823529411765,4123,Fort Myers,FL,Gonzaga
1211,491211,H,95,23,16,28,14,10,3,1322,0.38095238095238093,0.75,4324,Spokane,WA,Gonzaga
1211,1261211,N,78,13,8,33,13,6,0,1388,0.3333333333333333,0.6363636363636364,4324,Spokane,WA,Gonzaga
1211,301211,N,87,22,8,26,11,9,3,1452,0.25,0.7142857142857143,4324,Spokane,WA,Gonzaga
1211,821211,H,95,19,11,37,11,6,4,1334,0.46153846153846156,0.7777777777777778,4324,Spokane,WA,Gonzaga
1211,1171211,H,86,17,2,17,11,9,1,1258,0.5294117647058824,0.65625,4324,Spokane,WA,Gonzaga
1211,561211,H,88,15,16,27,7,8,4,1319,0.25,0.6296296296296297,4324,Spokane,WA,Gonzaga
1211,941211,A,76,10,4,25,14,6,3,1334,0.23529411764705882,0.7586206896551724,4336,Stockton,CA,Gonzaga
1211,1081211,H,87,16,3,19,15,6,4,1388,0.5714285714285714,0.7647058823529411,4324,Spokane,WA,Gonzaga
1211,891211,A,97,21,5,29,14,9,3,1337,0.32142857142857145,0.8235294117647058,4210,Malibu,CA,Gonzaga
1211,541211,N,98,26,8,22,7,8,2,1438,0.5,0.782608695652174,4324,Spokane,WA,Gonzaga
1211,981211,A,82,14,8,23,12,10,2,1140,0.3333333333333333,0.5714285714285714,4282,Provo,UT,Gonzaga
1211,1101211,H,106,10,13,31,14,14,3,1360,0.2631578947368421,0.84,4324,Spokane,WA,Gonzaga
1211,571211,H,112,26,8,29,7,11,0,1469,0.34782608695652173,0.6666666666666666,4324,Spokane,WA,Gonzaga
1211,871211,A,90,23,8,30,13,11,3,1360,0.42105263157894735,0.6666666666666666,4303,San Diego,CA,Gonzaga
1211,1151211,H,89,21,9,28,16,7,1,1365,0.2916666666666667,0.7619047619047619,4324,Spokane,WA,Gonzaga
1213,231213,H,69,12,11,32,13,5,2,1212,0.2857142857142857,0.6818181818181818,4267,Phoenix,AZ,Grand Canyon
1213,891213,H,65,12,9,22,10,5,1,1308,0.2631578947368421,0.7272727272727273,4267,Phoenix,AZ,Grand Canyon
1213,1241213,H,74,14,9,27,10,4,1,1430,0.35294117647058826,0.6086956521739131,4267,Phoenix,AZ,Grand Canyon
1213,681213,A,59,10,8,30,12,1,9,1470,0.3333333333333333,0.625,4477,Stephenville,TX,Grand Canyon
1213,391213,H,87,14,6,24,13,4,5,1305,0.47368421052631576,0.782608695652174,4267,Phoenix,AZ,Grand Canyon
1213,881213,H,70,18,3,21,10,0,0,1308,0.3888888888888889,0.9166666666666666,4267,Phoenix,AZ,Grand Canyon
1213,811213,A,77,11,13,28,16,6,4,1469,0.34782608695652173,0.7142857142857143,4476,Saint George,UT,Grand Canyon
1213,1311213,N,74,11,9,27,8,4,0,1308,0.38095238095238093,0.7777777777777778,4267,Phoenix,AZ,Grand Canyon
1213,1301213,N,81,12,12,34,14,7,7,1370,0.38095238095238093,0.7727272727272727,4267,Phoenix,AZ,Grand Canyon
1213,821213,A,81,14,8,30,10,7,2,1469,0.3181818181818182,0.75,4476,Saint George,UT,Grand Canyon
1213,1171213,A,81,18,9,28,18,5,1,1370,0.391304347826087,0.8148148148148148,4313,Seattle,WA,Grand Canyon
1213,291213,H,88,20,16,36,14,4,1,1290,0.2692307692307692,0.3333333333333333,4267,Phoenix,AZ,Grand Canyon
1213,671213,A,75,19,9,22,12,1,1,1470,0.29411764705882354,0.7333333333333333,4477,Stephenville,TX,Grand Canyon
1213,1091213,H,71,16,8,32,8,3,6,1465,0.2,0.6206896551724138,4267,Phoenix,AZ,Grand Canyon
1216,1241216,A,71,10,2,21,14,5,2,1436,0.5263157894736842,0.6363636363636364,4051,Burlington,VT,Hartford
1216,1311216,H,64,7,7,26,8,9,4,1262,0.16666666666666666,0.84,4364,West Hartford,CT,Hartford
1216,691216,A,75,10,4,20,10,9,1,1262,0.2608695652173913,0.8095238095238095,4204,Lowell,MA,Hartford
1216,481216,H,65,13,11,24,15,6,1,1263,0.391304347826087,0.6153846153846154,4364,West Hartford,CT,Hartford
1216,891216,A,59,11,9,22,7,9,2,1392,0.11538461538461539,0.8333333333333334,4337,Stony Brook,NY,Hartford
1216,471216,H,63,11,10,23,19,8,1,1263,0.42857142857142855,0.625,4364,West Hartford,CT,Hartford
1216,611216,H,76,11,6,28,13,7,3,1127,0.4444444444444444,0.625,4364,West Hartford,CT,Hartford
1216,751216,A,70,11,8,27,12,10,4,1420,0.2857142857142857,0.6666666666666666,4022,Baltimore,MD,Hartford
1216,321216,H,80,13,7,27,11,11,1,1148,0.41379310344827586,0.6666666666666666,4364,West Hartford,CT,Hartford
1216,301216,A,66,7,10,28,10,7,3,1193,0.2857142857142857,0.6,4044,Bridgeport,CT,Hartford
1216,1041216,H,75,13,3,29,14,5,2,1312,0.47368421052631576,0.7142857142857143,4364,West Hartford,CT,Hartford
1216,621216,H,77,17,6,13,10,10,2,1127,0.5909090909090909,0.8333333333333334,4364,West Hartford,CT,Hartford
1216,1181216,H,83,12,3,17,9,6,2,1107,0.4,0.7777777777777778,4364,West Hartford,CT,Hartford
1216,351216,H,67,13,10,23,6,9,4,1193,0.20833333333333334,0.5882352941176471,4364,West Hartford,CT,Hartford
1216,1171216,H,77,18,11,27,11,2,1,1127,0.38461538461538464,0.8181818181818182,4364,West Hartford,CT,Hartford
1222,251222,H,68,3,15,31,16,7,1,1129,0.29411764705882354,0.8823529411764706,4035,Boise,ID,Houston
1222,1001222,A,82,19,9,22,8,10,5,1378,0.32,0.5333333333333333,4342,Tampa,FL,Houston
1222,821222,A,68,16,7,27,12,6,4,1396,0.45,0.875,4266,Philadelphia,PA,Houston
1222,651222,H,70,9,15,28,10,3,4,1455,0.3181818181818182,0.7083333333333334,4157,Houston,TX,Houston
1222,1151222,H,81,15,11,18,9,13,8,1443,0.41935483870967744,0.9090909090909091,4157,Houston,TX,Houston
1222,1111222,H,90,13,11,33,7,6,8,1153,0.391304347826087,0.9047619047619048,4157,Houston,TX,Houston
1222,901222,H,70,8,13,29,9,10,4,1374,0.32,0.75,4157,Houston,TX,Houston
1222,1251222,H,67,9,14,23,10,4,4,1272,0.2857142857142857,0.7142857142857143,4157,Houston,TX,Houston
1222,681222,H,71,14,16,31,13,4,2,1408,0.4166666666666667,0.5,4157,Houston,TX,Houston
1222,1181222,H,98,27,9,24,4,11,6,1378,0.45454545454545453,0.8333333333333334,4157,Houston,TX,Houston
1222,761222,H,75,14,15,17,8,9,0,1416,0.32,0.6875,4157,Houston,TX,Houston
1222,871222,A,83,18,14,26,10,6,5,1408,0.40625,0.7272727272727273,4237,New Orleans,LA,Houston
1222,271222,N,64,9,13,22,12,11,4,1403,0.3333333333333333,0.7619047619047619,4125,Fort Worth,TX,Houston
1222,791222,H,86,16,24,27,15,12,3,1409,0.40625,0.6818181818181818,4157,Houston,TX,Houston
1222,481222,H,88,20,21,27,10,8,4,1108,0.2727272727272727,0.5714285714285714,4157,Houston,TX,Houston
1222,331222,H,77,10,12,22,9,11,8,1376,0.21052631578947367,0.8157894736842105,4157,Houston,TX,Houston
1222,621222,A,74,11,16,26,12,8,4,1374,0.35,0.85,4088,Dallas,TX,Houston
1222,541222,A,63,9,5,18,8,9,2,1416,0.28,0.7692307692307693,4258,Orlando,FL,Houston
1222,1321222,N,91,24,10,26,6,8,4,1153,0.4782608695652174,0.8571428571428571,4157,Houston,TX,Houston
1222,1301222,N,77,21,12,30,7,3,7,1408,0.3870967741935484,0.7333333333333333,4157,Houston,TX,Houston
1222,501222,H,76,14,13,27,17,9,8,1396,0.38461538461538464,0.6666666666666666,4157,Houston,TX,Houston
1222,1311222,N,76,10,8,22,12,5,5,1272,0.3181818181818182,0.8636363636363636,4157,Houston,TX,Houston
1222,231222,H,89,16,18,29,9,11,8,1249,0.3939393939393939,0.7619047619047619,4157,Houston,TX,Houston
1228,231228,H,122,31,18,40,15,5,4,1299,0.5483870967741935,0.7083333333333334,4060,Champaign,IL,Illinois
1228,431228,H,92,21,7,42,13,2,2,1278,0.3684210526315789,0.68,4060,Champaign,IL,Illinois
1228,1061228,H,73,16,8,24,15,5,2,1321,0.38095238095238093,0.5,4060,Champaign,IL,Illinois
1228,1241228,A,73,12,10,24,9,4,1,1326,0.3333333333333333,0.625,4080,Columbus,OH,Illinois
1228,241228,H,97,16,15,37,18,6,3,1152,0.3888888888888889,0.75,4071,Chicago,IL,Illinois
1228,1311228,N,82,22,8,31,8,7,6,1234,0.2,0.75,4060,Champaign,IL,Illinois
1228,611228,H,66,17,5,31,11,6,6,1345,0.35,0.4090909090909091,4060,Champaign,IL,Illinois
1228,961228,H,75,16,10,34,18,8,1,1458,0.3125,0.6666666666666666,4060,Champaign,IL,Illinois
1228,251228,H,77,14,10,32,15,3,1,1325,0.4,0.625,4060,Champaign,IL,Illinois
1228,1201228,A,76,9,11,29,12,5,2,1276,0.46153846153846156,0.7142857142857143,4010,Ann Arbor,MI,Illinois
1228,1101228,A,94,27,8,27,9,9,2,1278,0.5,0.8666666666666667,4216,Minneapolis,MN,Illinois
1228,921228,A,75,10,11,24,10,7,3,1231,0.3684210526315789,0.75,4032,Bloomington,IN,Illinois
1228,781228,H,79,18,7,26,14,7,8,1336,0.30434782608695654,0.7142857142857143,4060,Champaign,IL,Illinois
1228,1171228,A,74,13,5,34,20,5,3,1458,0.5555555555555556,0.7037037037037037,4209,Madison,WI,Illinois
1228,1321228,N,91,15,13,27,10,5,2,1326,0.42857142857142855,0.75,4060,Champaign,IL,Illinois
1228,541228,H,69,15,7,31,11,5,2,1231,0.35,0.7777777777777778,4060,Champaign,IL,Illinois
1228,1301228,N,90,16,16,25,14,8,1,1353,0.29411764705882354,0.6774193548387096,4060,Champaign,IL,Illinois
1228,881228,H,80,15,8,28,12,6,1,1234,0.42105263157894735,0.8235294117647058,4060,Champaign,IL,Illinois
1228,361228,A,83,13,3,32,18,7,5,1181,0.6363636363636364,0.75,4101,Durham,NC,Illinois
1228,511228,A,98,20,12,21,10,5,2,1336,0.3125,0.8214285714285714,4355,University Park,PA,Illinois
1228,661228,A,81,19,9,29,15,4,4,1321,0.4074074074074074,0.7619047619047619,4113,Evanston,IL,Illinois
1228,1151228,H,86,13,12,31,14,8,2,1304,0.17391304347826086,0.7586206896551724,4060,Champaign,IL,Illinois
1228,1021228,A,77,15,8,27,12,6,8,1304,0.3333333333333333,0.6363636363636364,4195,Lincoln,NE,Illinois
1233,1271233,N,72,11,12,37,14,7,1,1346,0.42857142857142855,0.6842105263157895,4143,Hamden,CT,Iona
1233,391233,A,70,14,9,28,10,6,2,1193,0.3888888888888889,0.6363636363636364,4044,Bridgeport,CT,Iona
1233,1021233,H,85,18,8,26,20,8,6,1264,0.47619047619047616,0.7666666666666667,4238,New Rochelle,NY,Iona
1233,511233,H,85,18,17,32,12,7,4,1164,0.34375,0.75,4238,New Rochelle,NY,Iona
1233,1281233,N,55,9,10,19,10,9,2,1373,0.28,0.8333333333333334,4003,Albany,NY,Iona
1233,1301233,N,70,12,8,28,15,3,0,1310,0.4666666666666667,0.68,4441,Niagara University,NY,Iona
1233,461233,A,70,16,10,22,10,9,6,1351,0.19047619047619047,0.5882352941176471,4190,Lawrenceville,NJ,Iona
1233,331233,A,82,17,13,30,13,5,7,1220,0.3333333333333333,0.8421052631578947,4151,Hempstead,NY,Iona
1233,471233,A,72,18,4,19,12,5,3,1351,0.4782608695652174,0.6071428571428571,4190,Lawrenceville,NJ,Iona
1233,1101233,H,88,16,11,31,17,7,5,1284,0.4642857142857143,0.9130434782608695,4238,New Rochelle,NY,Iona
1233,1311233,N,60,9,8,27,12,5,4,1193,0.25,0.75,4044,Bridgeport,CT,Iona
1233,1091233,H,91,20,5,27,25,11,9,1284,0.42105263157894735,0.75,4238,New Rochelle,NY,Iona
1234,1111234,H,74,19,9,32,15,5,3,1336,0.4,0.5454545454545454,4162,Iowa City,IA,Iowa
1234,1001234,H,79,20,12,26,9,6,5,1353,0.4782608695652174,0.8,4162,Iowa City,IA,Iowa
1234,691234,H,86,27,4,35,10,3,2,1278,0.6428571428571429,0.7142857142857143,4162,Iowa City,IA,Iowa
1234,391234,H,105,20,14,24,7,6,3,1235,0.3793103448275862,0.8333333333333334,4162,Iowa City,IA,Iowa
1234,761234,A,96,22,6,31,9,2,6,1321,0.4166666666666667,0.7692307692307693,4113,Evanston,IL,Iowa
1234,1081234,A,77,16,6,34,11,2,4,1458,0.631578947368421,0.6842105263157895,4209,Madison,WI,Iowa
1234,921234,H,84,16,13,25,4,3,5,1277,0.29411764705882354,0.6571428571428571,4162,Iowa City,IA,Iowa
1234,231234,H,97,20,20,24,9,9,7,1300,0.3333333333333333,0.7931034482758621,4162,Iowa City,IA,Iowa
1234,1181234,A,73,19,5,26,5,5,1,1326,0.4166666666666667,0.5555555555555556,4080,Columbus,OH,Iowa
1234,1221234,H,102,25,8,36,8,12,7,1304,0.37209302325581395,0.625,4162,Iowa City,IA,Iowa
1234,661234,A,89,22,6,31,11,9,2,1268,0.5,0.6666666666666666,4077,College Park,MD,Iowa
1234,571234,H,87,17,7,25,8,6,2,1321,0.4230769230769231,0.8,4162,Iowa City,IA,Iowa
1234,611234,A,77,13,9,28,15,8,9,1353,0.3888888888888889,0.782608695652174,4269,Piscataway,NJ,Iowa
1234,361234,H,93,22,13,21,10,8,5,1314,0.425,0.5714285714285714,4162,Iowa City,IA,Iowa
1234,501234,H,70,21,9,25,11,6,4,1345,0.35294117647058826,0.7142857142857143,4162,Iowa City,IA,Iowa
1234,251234,H,103,27,10,25,9,4,6,1380,0.5,0.7419354838709677,4162,Iowa City,IA,Iowa
1234,311234,H,99,25,11,42,11,4,7,1442,0.34782608695652173,0.7575757575757576,4162,Iowa City,IA,Iowa
1234,411234,H,106,29,15,29,8,12,7,1296,0.4,0.6666666666666666,4162,Iowa City,IA,Iowa
1234,1031234,A,88,24,9,35,4,4,5,1277,0.52,0.5789473684210527,4103,East Lansing,MI,Iowa
1234,1251234,H,77,17,8,26,9,2,7,1458,0.30434782608695654,0.7,4162,Iowa City,IA,Iowa
1234,1301234,N,62,18,12,23,8,6,10,1458,0.1,0.8,4162,Iowa City,IA,Iowa
1242,1101242,H,67,17,10,24,6,2,4,1403,0.3076923076923077,0.75,4189,Lawrence,KS,Kansas
1242,1221242,H,67,12,9,23,11,10,4,1431,0.3333333333333333,0.6666666666666666,4189,Lawrence,KS,Kansas
1242,251242,N,94,17,11,36,16,10,4,1386,0.45,0.75,4123,Fort Myers,FL,Kansas
1242,291242,N,65,9,14,26,10,8,4,1246,0.23809523809523808,0.6666666666666666,4161,Indianapolis,IN,Kansas
1242,331242,H,65,8,16,27,11,6,5,1295,0.26666666666666666,0.6842105263157895,4189,Lawrence,KS,Kansas
1242,1011242,H,97,17,9,32,7,9,5,1235,0.46153846153846156,0.6428571428571429,4189,Lawrence,KS,Kansas
1242,921242,H,74,17,13,28,6,6,2,1243,0.3103448275862069,0.875,4189,Lawrence,KS,Kansas
1242,981242,H,78,13,13,29,18,9,6,1329,0.3333333333333333,0.7941176470588235,4189,Lawrence,KS,Kansas
1242,391242,H,95,18,20,32,11,8,7,1303,0.3870967741935484,0.8333333333333334,4189,Lawrence,KS,Kansas
1242,1291242,N,69,13,5,21,12,10,1,1328,0.36363636363636365,0.8181818181818182,4189,Lawrence,KS,Kansas
